devid,window_start,window_end,avg_temperature,avg_humidity,avg_lux
72:a5:12:55:c5:00,2024-01-01T20:30:00Z,2024-01-01T20:35:00Z,15.38,61.07,-2.71
72:a5:12:55:c5:00,2024-01-01T20:35:00Z,2024-01-01T20:40:00Z,15.28,60.14,60.15
72:a5:12:55:c5:00,2024-01-01T20:40:00Z,2024-01-01T20:45:00Z,16.73,60.26,21.83
72:a5:12:55:c5:00,2024-01-01T20:45:00Z,2024-01-01T20:50:00Z,15.91,59.87,20.76
72:a5:12:55:c5:00,2024-01-01T20:50:00Z,2024-01-01T20:55:00Z,14.91,59.79,33.26
72:a5:12:55:c5:00,2024-01-01T20:55:00Z,2024-01-01T21:00:00Z,16.22,61.45,48.54
72:a5:12:55:c5:00,2024-01-01T21:00:00Z,2024-01-01T21:05:00Z,17.74,56.61,-19.73
72:a5:12:55:c5:00,2024-01-01T21:05:00Z,2024-01-01T21:10:00Z,17.08,56.33,62.09
72:a5:12:55:c5:00,2024-01-01T21:10:00Z,2024-01-01T21:15:00Z,15.55,56.24,-65.07
72:a5:12:55:c5:00,2024-01-01T21:15:00Z,2024-01-01T21:20:00Z,16.17,62.58,-0.32
72:a5:12:55:c5:00,2024-01-01T21:20:00Z,2024-01-01T21:25:00Z,17.22,59.55,50.16
72:a5:12:55:c5:00,2024-01-01T21:25:00Z,2024-01-01T21:30:00Z,16.04,59.09,59.7
72:a5:12:55:c5:00,2024-01-01T21:30:00Z,2024-01-01T21:35:00Z,16.73,56.37,27.65
72:a5:12:55:c5:00,2024-01-01T21:35:00Z,2024-01-01T21:40:00Z,16.93,59.73,-23.6
72:a5:12:55:c5:00,2024-01-01T21:40:00Z,2024-01-01T21:45:00Z,15.91,58.25,53.8
72:a5:12:55:c5:00,2024-01-01T21:45:00Z,2024-01-01T21:50:00Z,16.43,58.91,-40.16
72:a5:12:55:c5:00,2024-01-01T21:50:00Z,2024-01-01T21:55:00Z,14.52,56.53,105.08
72:a5:12:55:c5:00,2024-01-01T21:55:00Z,2024-01-01T22:00:00Z,15.85,58.81,-5.08
72:a5:12:55:c5:00,2024-01-01T22:00:00Z,2024-01-01T22:05:00Z,17.35,55.15,-92.38
72:a5:12:55:c5:00,2024-01-01T22:05:00Z,2024-01-01T22:10:00Z,16.75,54.47,-71.68
72:a5:12:55:c5:00,2024-01-01T22:10:00Z,2024-01-01T22:15:00Z,18.48,57.47,2.62
72:a5:12:55:c5:00,2024-01-01T22:15:00Z,2024-01-01T22:20:00Z,16.64,52.92,8.39
72:a5:12:55:c5:00,2024-01-01T22:20:00Z,2024-01-01T22:25:00Z,17.24,57.13,118.18
72:a5:12:55:c5:00,2024-01-01T22:25:00Z,2024-01-01T22:30:00Z,17.58,57.37,-62.31
72:a5:12:55:c5:00,2024-01-01T22:30:00Z,2024-01-01T22:35:00Z,18.36,54.24,2.37
72:a5:12:55:c5:00,2024-01-01T22:35:00Z,2024-01-01T22:40:00Z,16.64,54.36,-63.57
72:a5:12:55:c5:00,2024-01-01T22:40:00Z,2024-01-01T22:45:00Z,18.2,55.55,-29.56
72:a5:12:55:c5:00,2024-01-01T22:45:00Z,2024-01-01T22:50:00Z,17.51,56.56,101.04
72:a5:12:55:c5:00,2024-01-01T22:50:00Z,2024-01-01T22:55:00Z,16.91,55.69,-68.18
72:a5:12:55:c5:00,2024-01-01T22:55:00Z,2024-01-01T23:00:00Z,17.78,56.87,35.22
72:a5:12:55:c5:00,2024-01-01T23:00:00Z,2024-01-01T23:05:00Z,18.83,56.63,23.57
72:a5:12:55:c5:00,2024-01-01T23:05:00Z,2024-01-01T23:10:00Z,18.35,52.09,-1.45
72:a5:12:55:c5:00,2024-01-01T23:10:00Z,2024-01-01T23:15:00Z,18.75,49.68,31.17
72:a5:12:55:c5:00,2024-01-01T23:15:00Z,2024-01-01T23:20:00Z,18.47,54.76,-69.6
72:a5:12:55:c5:00,2024-01-01T23:20:00Z,2024-01-01T23:25:00Z,18.77,56.47,99.38
72:a5:12:55:c5:00,2024-01-01T23:25:00Z,2024-01-01T23:30:00Z,19.1,53.89,115.49
72:a5:12:55:c5:00,2024-01-01T23:30:00Z,2024-01-01T23:35:00Z,19.66,50.93,2.83
72:a5:12:55:c5:00,2024-01-01T23:35:00Z,2024-01-01T23:40:00Z,17.96,52.86,145.39
72:a5:12:55:c5:00,2024-01-01T23:40:00Z,2024-01-01T23:45:00Z,19.99,50.87,-23.94
72:a5:12:55:c5:00,2024-01-01T23:45:00Z,2024-01-01T23:50:00Z,17.53,54.39,24.03
72:a5:12:55:c5:00,2024-01-01T23:50:00Z,2024-01-01T23:55:00Z,18.61,50.4,85.91
72:a5:12:55:c5:00,2024-01-01T23:55:00Z,2024-01-02T00:00:00Z,19.06,52.51,-27.54
72:a5:12:55:c5:00,2024-01-02T00:00:00Z,2024-01-02T00:05:00Z,20.17,47.99,-82.89
72:a5:12:55:c5:00,2024-01-02T00:05:00Z,2024-01-02T00:10:00Z,19.63,50.25,-96.7
72:a5:12:55:c5:00,2024-01-02T00:10:00Z,2024-01-02T00:15:00Z,19.88,49.27,123.65
72:a5:12:55:c5:00,2024-01-02T00:15:00Z,2024-01-02T00:20:00Z,19.7,50.35,-31.74
72:a5:12:55:c5:00,2024-01-02T00:20:00Z,2024-01-02T00:25:00Z,19.65,50.04,-11.14
72:a5:12:55:c5:00,2024-01-02T00:25:00Z,2024-01-02T00:30:00Z,20.51,48.03,-66.77
72:a5:12:55:c5:00,2024-01-02T00:30:00Z,2024-01-02T00:35:00Z,20.21,51.25,56.9
72:a5:12:55:c5:00,2024-01-02T00:35:00Z,2024-01-02T00:40:00Z,19.58,49.9,-46.89
72:a5:12:55:c5:00,2024-01-02T00:40:00Z,2024-01-02T00:45:00Z,20.54,48.02,-29.48
72:a5:12:55:c5:00,2024-01-02T00:45:00Z,2024-01-02T00:50:00Z,20.18,54.48,17.97
72:a5:12:55:c5:00,2024-01-02T00:50:00Z,2024-01-02T00:55:00Z,20.49,50.95,-63.84
72:a5:12:55:c5:00,2024-01-02T00:55:00Z,2024-01-02T01:00:00Z,20.38,49.69,-10.71
72:a5:12:55:c5:00,2024-01-02T01:00:00Z,2024-01-02T01:05:00Z,20.8,49.72,601.77
72:a5:12:55:c5:00,2024-01-02T01:05:00Z,2024-01-02T01:10:00Z,20.96,50.58,543.33
72:a5:12:55:c5:00,2024-01-02T01:10:00Z,2024-01-02T01:15:00Z,21.74,46.6,525.47
72:a5:12:55:c5:00,2024-01-02T01:15:00Z,2024-01-02T01:20:00Z,21.66,47.59,530.53
72:a5:12:55:c5:00,2024-01-02T01:20:00Z,2024-01-02T01:25:00Z,21.28,44.92,494.29
72:a5:12:55:c5:00,2024-01-02T01:25:00Z,2024-01-02T01:30:00Z,21.36,46.6,637.41
72:a5:12:55:c5:00,2024-01-02T01:30:00Z,2024-01-02T01:35:00Z,22.06,46.5,468.91
72:a5:12:55:c5:00,2024-01-02T01:35:00Z,2024-01-02T01:40:00Z,20.94,47.26,530.29
72:a5:12:55:c5:00,2024-01-02T01:40:00Z,2024-01-02T01:45:00Z,21.62,47.56,524.54
72:a5:12:55:c5:00,2024-01-02T01:45:00Z,2024-01-02T01:50:00Z,21.17,48.01,578.16
72:a5:12:55:c5:00,2024-01-02T01:50:00Z,2024-01-02T01:55:00Z,21.16,47.37,583.83
72:a5:12:55:c5:00,2024-01-02T01:55:00Z,2024-01-02T02:00:00Z,21.95,44.47,515.72
72:a5:12:55:c5:00,2024-01-02T02:00:00Z,2024-01-02T02:05:00Z,23.0,42.12,1017.44
72:a5:12:55:c5:00,2024-01-02T02:05:00Z,2024-01-02T02:10:00Z,22.99,42.91,1019.71
72:a5:12:55:c5:00,2024-01-02T02:10:00Z,2024-01-02T02:15:00Z,23.28,43.44,863.67
72:a5:12:55:c5:00,2024-01-02T02:15:00Z,2024-01-02T02:20:00Z,22.51,46.1,904.66
72:a5:12:55:c5:00,2024-01-02T02:20:00Z,2024-01-02T02:25:00Z,22.91,41.67,963.7
72:a5:12:55:c5:00,2024-01-02T02:25:00Z,2024-01-02T02:30:00Z,22.31,43.29,966.3
72:a5:12:55:c5:00,2024-01-02T02:30:00Z,2024-01-02T02:35:00Z,22.69,45.91,928.04
72:a5:12:55:c5:00,2024-01-02T02:35:00Z,2024-01-02T02:40:00Z,22.42,43.4,1044.97
72:a5:12:55:c5:00,2024-01-02T02:40:00Z,2024-01-02T02:45:00Z,22.56,44.92,1000.13
72:a5:12:55:c5:00,2024-01-02T02:45:00Z,2024-01-02T02:50:00Z,22.86,43.72,987.12
72:a5:12:55:c5:00,2024-01-02T02:50:00Z,2024-01-02T02:55:00Z,22.01,44.51,924.63
72:a5:12:55:c5:00,2024-01-02T02:55:00Z,2024-01-02T03:00:00Z,23.76,43.54,997.33
72:a5:12:55:c5:00,2024-01-02T03:00:00Z,2024-01-02T03:05:00Z,22.93,42.85,1256.61
72:a5:12:55:c5:00,2024-01-02T03:05:00Z,2024-01-02T03:10:00Z,22.81,38.42,1404.44
72:a5:12:55:c5:00,2024-01-02T03:10:00Z,2024-01-02T03:15:00Z,24.23,40.79,1418.0
72:a5:12:55:c5:00,2024-01-02T03:15:00Z,2024-01-02T03:20:00Z,24.01,42.11,1428.73
72:a5:12:55:c5:00,2024-01-02T03:20:00Z,2024-01-02T03:25:00Z,23.91,42.58,1320.37
72:a5:12:55:c5:00,2024-01-02T03:25:00Z,2024-01-02T03:30:00Z,23.91,44.5,1427.7
72:a5:12:55:c5:00,2024-01-02T03:30:00Z,2024-01-02T03:35:00Z,23.53,40.73,1351.73
72:a5:12:55:c5:00,2024-01-02T03:35:00Z,2024-01-02T03:40:00Z,23.0,44.47,1365.47
72:a5:12:55:c5:00,2024-01-02T03:40:00Z,2024-01-02T03:45:00Z,23.58,40.2,1457.29
72:a5:12:55:c5:00,2024-01-02T03:45:00Z,2024-01-02T03:50:00Z,23.13,44.17,1535.06
72:a5:12:55:c5:00,2024-01-02T03:50:00Z,2024-01-02T03:55:00Z,24.12,43.15,1417.3
72:a5:12:55:c5:00,2024-01-02T03:55:00Z,2024-01-02T04:00:00Z,23.45,39.69,1365.19
72:a5:12:55:c5:00,2024-01-02T04:00:00Z,2024-01-02T04:05:00Z,23.83,40.22,1743.37
72:a5:12:55:c5:00,2024-01-02T04:05:00Z,2024-01-02T04:10:00Z,24.14,39.51,1788.39
72:a5:12:55:c5:00,2024-01-02T04:10:00Z,2024-01-02T04:15:00Z,24.58,40.86,1769.31
72:a5:12:55:c5:00,2024-01-02T04:15:00Z,2024-01-02T04:20:00Z,23.99,39.16,1896.64
72:a5:12:55:c5:00,2024-01-02T04:20:00Z,2024-01-02T04:25:00Z,23.84,38.99,1689.13
72:a5:12:55:c5:00,2024-01-02T04:25:00Z,2024-01-02T04:30:00Z,24.48,42.35,1747.18
72:a5:12:55:c5:00,2024-01-02T04:30:00Z,2024-01-02T04:35:00Z,24.48,39.41,1824.99
72:a5:12:55:c5:00,2024-01-02T04:35:00Z,2024-01-02T04:40:00Z,24.03,41.26,1821.22
72:a5:12:55:c5:00,2024-01-02T04:40:00Z,2024-01-02T04:45:00Z,24.05,39.16,1615.05
72:a5:12:55:c5:00,2024-01-02T04:45:00Z,2024-01-02T04:50:00Z,24.47,42.94,1731.85
72:a5:12:55:c5:00,2024-01-02T04:50:00Z,2024-01-02T04:55:00Z,23.46,38.25,1821.12
72:a5:12:55:c5:00,2024-01-02T04:55:00Z,2024-01-02T05:00:00Z,23.49,38.38,1905.49
72:a5:12:55:c5:00,2024-01-02T05:00:00Z,2024-01-02T05:05:00Z,24.4,41.46,1974.08
72:a5:12:55:c5:00,2024-01-02T05:05:00Z,2024-01-02T05:10:00Z,24.7,37.52,1909.78
72:a5:12:55:c5:00,2024-01-02T05:10:00Z,2024-01-02T05:15:00Z,25.02,41.61,1871.3
72:a5:12:55:c5:00,2024-01-02T05:15:00Z,2024-01-02T05:20:00Z,25.71,40.19,2064.98
72:a5:12:55:c5:00,2024-01-02T05:20:00Z,2024-01-02T05:25:00Z,25.34,38.1,1975.58
72:a5:12:55:c5:00,2024-01-02T05:25:00Z,2024-01-02T05:30:00Z,24.73,34.78,1880.97
72:a5:12:55:c5:00,2024-01-02T05:30:00Z,2024-01-02T05:35:00Z,24.82,38.37,1919.66
72:a5:12:55:c5:00,2024-01-02T05:35:00Z,2024-01-02T05:40:00Z,24.23,38.61,1950.46
72:a5:12:55:c5:00,2024-01-02T05:40:00Z,2024-01-02T05:45:00Z,24.82,40.74,1964.48
72:a5:12:55:c5:00,2024-01-02T05:45:00Z,2024-01-02T05:50:00Z,24.66,41.59,1877.87
72:a5:12:55:c5:00,2024-01-02T05:50:00Z,2024-01-02T05:55:00Z,25.02,37.04,1895.0
72:a5:12:55:c5:00,2024-01-02T05:55:00Z,2024-01-02T06:00:00Z,24.33,40.01,1832.68
72:a5:12:55:c5:00,2024-01-02T06:00:00Z,2024-01-02T06:05:00Z,25.31,39.53,2062.39
72:a5:12:55:c5:00,2024-01-02T06:05:00Z,2024-01-02T06:10:00Z,25.92,40.15,1979.5
72:a5:12:55:c5:00,2024-01-02T06:10:00Z,2024-01-02T06:15:00Z,24.93,39.0,2027.98
72:a5:12:55:c5:00,2024-01-02T06:15:00Z,2024-01-02T06:20:00Z,25.24,34.12,2085.34
72:a5:12:55:c5:00,2024-01-02T06:20:00Z,2024-01-02T06:25:00Z,25.41,37.69,2013.19
72:a5:12:55:c5:00,2024-01-02T06:25:00Z,2024-01-02T06:30:00Z,24.76,35.69,1993.22
72:a5:12:55:c5:00,2024-01-02T06:30:00Z,2024-01-02T06:35:00Z,25.13,37.59,2011.64
72:a5:12:55:c5:00,2024-01-02T06:35:00Z,2024-01-02T06:40:00Z,25.01,39.96,2003.79
72:a5:12:55:c5:00,2024-01-02T06:40:00Z,2024-01-02T06:45:00Z,25.06,38.61,2074.77
72:a5:12:55:c5:00,2024-01-02T06:45:00Z,2024-01-02T06:50:00Z,24.54,40.3,2018.65
72:a5:12:55:c5:00,2024-01-02T06:50:00Z,2024-01-02T06:55:00Z,25.01,38.68,1967.34
72:a5:12:55:c5:00,2024-01-02T06:55:00Z,2024-01-02T07:00:00Z,25.3,35.4,2062.87
72:a5:12:55:c5:00,2024-01-02T07:00:00Z,2024-01-02T07:05:00Z,25.7,33.37,2005.68
72:a5:12:55:c5:00,2024-01-02T07:05:00Z,2024-01-02T07:10:00Z,25.41,38.71,1851.55
72:a5:12:55:c5:00,2024-01-02T07:10:00Z,2024-01-02T07:15:00Z,26.12,37.98,2023.82
72:a5:12:55:c5:00,2024-01-02T07:15:00Z,2024-01-02T07:20:00Z,24.37,36.45,1953.73
72:a5:12:55:c5:00,2024-01-02T07:20:00Z,2024-01-02T07:25:00Z,25.35,35.01,1948.85
72:a5:12:55:c5:00,2024-01-02T07:25:00Z,2024-01-02T07:30:00Z,24.94,36.94,1992.25
72:a5:12:55:c5:00,2024-01-02T07:30:00Z,2024-01-02T07:35:00Z,26.14,38.02,1897.83
72:a5:12:55:c5:00,2024-01-02T07:35:00Z,2024-01-02T07:40:00Z,24.34,39.74,1989.1
72:a5:12:55:c5:00,2024-01-02T07:40:00Z,2024-01-02T07:45:00Z,24.33,38.79,1909.25
72:a5:12:55:c5:00,2024-01-02T07:45:00Z,2024-01-02T07:50:00Z,24.47,41.63,1843.35
72:a5:12:55:c5:00,2024-01-02T07:50:00Z,2024-01-02T07:55:00Z,23.56,36.34,1871.99
72:a5:12:55:c5:00,2024-01-02T07:55:00Z,2024-01-02T08:00:00Z,24.51,40.17,1965.87
72:a5:12:55:c5:00,2024-01-02T08:00:00Z,2024-01-02T08:05:00Z,23.87,39.7,1675.32
72:a5:12:55:c5:00,2024-01-02T08:05:00Z,2024-01-02T08:10:00Z,24.42,41.0,1828.66
72:a5:12:55:c5:00,2024-01-02T08:10:00Z,2024-01-02T08:15:00Z,24.54,38.73,1803.41
72:a5:12:55:c5:00,2024-01-02T08:15:00Z,2024-01-02T08:20:00Z,25.46,41.75,1812.06
72:a5:12:55:c5:00,2024-01-02T08:20:00Z,2024-01-02T08:25:00Z,24.9,40.2,1739.54
72:a5:12:55:c5:00,2024-01-02T08:25:00Z,2024-01-02T08:30:00Z,23.98,38.25,1747.52
72:a5:12:55:c5:00,2024-01-02T08:30:00Z,2024-01-02T08:35:00Z,23.79,39.58,1660.43
72:a5:12:55:c5:00,2024-01-02T08:35:00Z,2024-01-02T08:40:00Z,24.63,39.13,1791.8
72:a5:12:55:c5:00,2024-01-02T08:40:00Z,2024-01-02T08:45:00Z,23.54,40.59,1754.84
72:a5:12:55:c5:00,2024-01-02T08:45:00Z,2024-01-02T08:50:00Z,25.43,37.25,1766.09
72:a5:12:55:c5:00,2024-01-02T08:50:00Z,2024-01-02T08:55:00Z,25.04,39.55,1833.35
72:a5:12:55:c5:00,2024-01-02T08:55:00Z,2024-01-02T09:00:00Z,24.05,40.4,1695.69
72:a5:12:55:c5:00,2024-01-02T09:00:00Z,2024-01-02T09:05:00Z,22.51,41.58,1406.65
72:a5:12:55:c5:00,2024-01-02T09:05:00Z,2024-01-02T09:10:00Z,24.35,44.21,1433.81
72:a5:12:55:c5:00,2024-01-02T09:10:00Z,2024-01-02T09:15:00Z,23.47,43.06,1358.09
72:a5:12:55:c5:00,2024-01-02T09:15:00Z,2024-01-02T09:20:00Z,24.28,41.5,1402.96
72:a5:12:55:c5:00,2024-01-02T09:20:00Z,2024-01-02T09:25:00Z,22.58,41.95,1443.79
72:a5:12:55:c5:00,2024-01-02T09:25:00Z,2024-01-02T09:30:00Z,23.18,42.11,1394.69
72:a5:12:55:c5:00,2024-01-02T09:30:00Z,2024-01-02T09:35:00Z,23.54,42.32,1492.75
72:a5:12:55:c5:00,2024-01-02T09:35:00Z,2024-01-02T09:40:00Z,23.56,37.86,1323.56
72:a5:12:55:c5:00,2024-01-02T09:40:00Z,2024-01-02T09:45:00Z,23.27,40.91,1481.58
72:a5:12:55:c5:00,2024-01-02T09:45:00Z,2024-01-02T09:50:00Z,23.91,38.55,1453.88
72:a5:12:55:c5:00,2024-01-02T09:50:00Z,2024-01-02T09:55:00Z,22.89,44.07,1380.08
72:a5:12:55:c5:00,2024-01-02T09:55:00Z,2024-01-02T10:00:00Z,23.45,41.39,1358.75
72:a5:12:55:c5:00,2024-01-02T10:00:00Z,2024-01-02T10:05:00Z,22.57,43.61,875.18
72:a5:12:55:c5:00,2024-01-02T10:05:00Z,2024-01-02T10:10:00Z,22.81,45.79,952.29
72:a5:12:55:c5:00,2024-01-02T10:10:00Z,2024-01-02T10:15:00Z,22.93,44.84,1062.83
72:a5:12:55:c5:00,2024-01-02T10:15:00Z,2024-01-02T10:20:00Z,21.83,41.74,996.63
72:a5:12:55:c5:00,2024-01-02T10:20:00Z,2024-01-02T10:25:00Z,21.58,43.86,1069.78
72:a5:12:55:c5:00,2024-01-02T10:25:00Z,2024-01-02T10:30:00Z,23.27,43.33,962.81
72:a5:12:55:c5:00,2024-01-02T10:30:00Z,2024-01-02T10:35:00Z,22.7,40.51,1042.43
72:a5:12:55:c5:00,2024-01-02T10:35:00Z,2024-01-02T10:40:00Z,22.05,42.62,956.95
72:a5:12:55:c5:00,2024-01-02T10:40:00Z,2024-01-02T10:45:00Z,23.43,43.63,942.07
72:a5:12:55:c5:00,2024-01-02T10:45:00Z,2024-01-02T10:50:00Z,22.57,43.77,993.57
72:a5:12:55:c5:00,2024-01-02T10:50:00Z,2024-01-02T10:55:00Z,23.21,41.04,960.1
72:a5:12:55:c5:00,2024-01-02T10:55:00Z,2024-01-02T11:00:00Z,22.54,46.3,907.43
72:a5:12:55:c5:00,2024-01-02T11:00:00Z,2024-01-02T11:05:00Z,22.53,46.69,506.7
72:a5:12:55:c5:00,2024-01-02T11:05:00Z,2024-01-02T11:10:00Z,22.35,46.97,524.02
72:a5:12:55:c5:00,2024-01-02T11:10:00Z,2024-01-02T11:15:00Z,21.14,47.7,593.74
72:a5:12:55:c5:00,2024-01-02T11:15:00Z,2024-01-02T11:20:00Z,21.88,45.32,573.85
72:a5:12:55:c5:00,2024-01-02T11:20:00Z,2024-01-02T11:25:00Z,21.68,47.81,590.83
72:a5:12:55:c5:00,2024-01-02T11:25:00Z,2024-01-02T11:30:00Z,22.12,46.16,560.86
72:a5:12:55:c5:00,2024-01-02T11:30:00Z,2024-01-02T11:35:00Z,20.72,45.1,537.59
72:a5:12:55:c5:00,2024-01-02T11:35:00Z,2024-01-02T11:40:00Z,21.71,48.04,443.9
72:a5:12:55:c5:00,2024-01-02T11:40:00Z,2024-01-02T11:45:00Z,21.93,49.88,526.63
72:a5:12:55:c5:00,2024-01-02T11:45:00Z,2024-01-02T11:50:00Z,20.24,48.34,553.45
72:a5:12:55:c5:00,2024-01-02T11:50:00Z,2024-01-02T11:55:00Z,20.58,48.74,605.08
72:a5:12:55:c5:00,2024-01-02T11:55:00Z,2024-01-02T12:00:00Z,20.07,45.85,558.82
72:a5:12:55:c5:00,2024-01-02T12:00:00Z,2024-01-02T12:05:00Z,19.84,46.8,74.42
72:a5:12:55:c5:00,2024-01-02T12:05:00Z,2024-01-02T12:10:00Z,20.43,52.98,-61.92
72:a5:12:55:c5:00,2024-01-02T12:10:00Z,2024-01-02T12:15:00Z,20.9,54.11,-19.59
72:a5:12:55:c5:00,2024-01-02T12:15:00Z,2024-01-02T12:20:00Z,20.04,53.09,25.76
72:a5:12:55:c5:00,2024-01-02T12:20:00Z,2024-01-02T12:25:00Z,20.98,49.33,69.66
72:a5:12:55:c5:00,2024-01-02T12:25:00Z,2024-01-02T12:30:00Z,19.17,47.69,-8.71
72:a5:12:55:c5:00,2024-01-02T12:30:00Z,2024-01-02T12:35:00Z,18.98,47.87,-4.95
72:a5:12:55:c5:00,2024-01-02T12:35:00Z,2024-01-02T12:40:00Z,19.97,46.63,41.23
72:a5:12:55:c5:00,2024-01-02T12:40:00Z,2024-01-02T12:45:00Z,20.23,49.79,-67.55
72:a5:12:55:c5:00,2024-01-02T12:45:00Z,2024-01-02T12:50:00Z,19.98,53.21,96.44
72:a5:12:55:c5:00,2024-01-02T12:50:00Z,2024-01-02T12:55:00Z,18.76,49.72,-52.75
72:a5:12:55:c5:00,2024-01-02T12:55:00Z,2024-01-02T13:00:00Z,19.95,50.6,-115.12
72:a5:12:55:c5:00,2024-01-02T13:00:00Z,2024-01-02T13:05:00Z,17.92,55.86,0.6
72:a5:12:55:c5:00,2024-01-02T13:05:00Z,2024-01-02T13:10:00Z,19.11,52.3,101.91
72:a5:12:55:c5:00,2024-01-02T13:10:00Z,2024-01-02T13:15:00Z,18.93,57.18,35.19
72:a5:12:55:c5:00,2024-01-02T13:15:00Z,2024-01-02T13:20:00Z,18.14,57.09,45.07
72:a5:12:55:c5:00,2024-01-02T13:20:00Z,2024-01-02T13:25:00Z,18.4,52.84,2.48
72:a5:12:55:c5:00,2024-01-02T13:25:00Z,2024-01-02T13:30:00Z,18.07,51.95,-9.14
72:a5:12:55:c5:00,2024-01-02T13:30:00Z,2024-01-02T13:35:00Z,18.67,54.5,-92.69
72:a5:12:55:c5:00,2024-01-02T13:35:00Z,2024-01-02T13:40:00Z,19.28,52.41,-135.56
72:a5:12:55:c5:00,2024-01-02T13:40:00Z,2024-01-02T13:45:00Z,18.11,50.79,11.78
72:a5:12:55:c5:00,2024-01-02T13:45:00Z,2024-01-02T13:50:00Z,19.01,55.67,78.75
72:a5:12:55:c5:00,2024-01-02T13:50:00Z,2024-01-02T13:55:00Z,18.39,55.54,20.65
72:a5:12:55:c5:00,2024-01-02T13:55:00Z,2024-01-02T14:00:00Z,18.23,53.42,37.42
72:a5:12:55:c5:00,2024-01-02T14:00:00Z,2024-01-02T14:05:00Z,17.44,53.47,95.02
72:a5:12:55:c5:00,2024-01-02T14:05:00Z,2024-01-02T14:10:00Z,16.88,53.54,19.73
72:a5:12:55:c5:00,2024-01-02T14:10:00Z,2024-01-02T14:15:00Z,17.17,56.21,-7.36
72:a5:12:55:c5:00,2024-01-02T14:15:00Z,2024-01-02T14:20:00Z,16.78,55.0,-49.11
72:a5:12:55:c5:00,2024-01-02T14:20:00Z,2024-01-02T14:25:00Z,18.68,55.32,121.33
72:a5:12:55:c5:00,2024-01-02T14:25:00Z,2024-01-02T14:30:00Z,17.52,58.04,31.59
72:a5:12:55:c5:00,2024-01-02T14:30:00Z,2024-01-02T14:35:00Z,17.08,57.47,-56.62
72:a5:12:55:c5:00,2024-01-02T14:35:00Z,2024-01-02T14:40:00Z,17.63,58.76,-70.27
72:a5:12:55:c5:00,2024-01-02T14:40:00Z,2024-01-02T14:45:00Z,17.43,54.02,75.18
72:a5:12:55:c5:00,2024-01-02T14:45:00Z,2024-01-02T14:50:00Z,17.37,55.31,-62.25
72:a5:12:55:c5:00,2024-01-02T14:50:00Z,2024-01-02T14:55:00Z,17.87,57.52,111.23
72:a5:12:55:c5:00,2024-01-02T14:55:00Z,2024-01-02T15:00:00Z,17.95,56.9,-165.39
72:a5:12:55:c5:00,2024-01-02T15:00:00Z,2024-01-02T15:05:00Z,16.15,61.55,85.36
72:a5:12:55:c5:00,2024-01-02T15:05:00Z,2024-01-02T15:10:00Z,16.12,59.33,29.21
72:a5:12:55:c5:00,2024-01-02T15:10:00Z,2024-01-02T15:15:00Z,16.3,62.18,7.12
72:a5:12:55:c5:00,2024-01-02T15:15:00Z,2024-01-02T15:20:00Z,15.08,59.57,-10.53
72:a5:12:55:c5:00,2024-01-02T15:20:00Z,2024-01-02T15:25:00Z,15.56,60.61,113.44
72:a5:12:55:c5:00,2024-01-02T15:25:00Z,2024-01-02T15:30:00Z,17.28,57.84,42.42
72:a5:12:55:c5:00,2024-01-02T15:30:00Z,2024-01-02T15:35:00Z,17.45,58.51,-54.19
72:a5:12:55:c5:00,2024-01-02T15:35:00Z,2024-01-02T15:40:00Z,16.32,60.31,-103.13
72:a5:12:55:c5:00,2024-01-02T15:40:00Z,2024-01-02T15:45:00Z,16.81,61.71,10.64
72:a5:12:55:c5:00,2024-01-02T15:45:00Z,2024-01-02T15:50:00Z,16.65,59.94,-0.06
72:a5:12:55:c5:00,2024-01-02T15:50:00Z,2024-01-02T15:55:00Z,18.31,58.32,-91.19
72:a5:12:55:c5:00,2024-01-02T15:55:00Z,2024-01-02T16:00:00Z,17.14,61.24,-3.32
72:a5:12:55:c5:00,2024-01-02T16:00:00Z,2024-01-02T16:05:00Z,15.59,56.01,-34.44
72:a5:12:55:c5:00,2024-01-02T16:05:00Z,2024-01-02T16:10:00Z,15.1,57.55,0.56
72:a5:12:55:c5:00,2024-01-02T16:10:00Z,2024-01-02T16:15:00Z,14.71,61.76,43.56
72:a5:12:55:c5:00,2024-01-02T16:15:00Z,2024-01-02T16:20:00Z,15.79,60.42,89.56
72:a5:12:55:c5:00,2024-01-02T16:20:00Z,2024-01-02T16:25:00Z,15.22,61.6,54.53
72:a5:12:55:c5:00,2024-01-02T16:25:00Z,2024-01-02T16:30:00Z,14.82,60.52,-43.29
72:a5:12:55:c5:00,2024-01-02T16:30:00Z,2024-01-02T16:35:00Z,15.28,61.53,22.13
72:a5:12:55:c5:00,2024-01-02T16:35:00Z,2024-01-02T16:40:00Z,15.02,58.76,3.79
72:a5:12:55:c5:00,2024-01-02T16:40:00Z,2024-01-02T16:45:00Z,16.68,61.53,-79.93
72:a5:12:55:c5:00,2024-01-02T16:45:00Z,2024-01-02T16:50:00Z,16.2,62.38,23.89
72:a5:12:55:c5:00,2024-01-02T16:50:00Z,2024-01-02T16:55:00Z,15.67,62.83,111.4
72:a5:12:55:c5:00,2024-01-02T16:55:00Z,2024-01-02T17:00:00Z,16.56,64.42,1.95
