hour,minute,day_of_week,time_diff,label
1,56,1,72.59006624552674,0
0,50,0,166.14013544556525,0
21,21,2,262.03363463782864,0
7,52,2,70.46573527073001,0
23,36,0,941.919226650603,0
19,16,0,251.64768106643845,0
12,44,1,239.98110518682398,0
3,51,4,252.64294204658094,0
5,49,3,163.75955861743634,0
1,31,1,925.7302405833607,1
23,32,1,146.36490440506412,0
8,57,5,163.40936769260162,0
11,37,6,249.7205732521252,0
14,14,4,185.68855870520738,0
7,46,3,109.47637072662535,0
10,51,5,211.05857337853269,0
1,14,3,229.8498443050194,0
16,42,0,294.2665726321793,0
7,22,1,104.59490210792285,0
15,13,6,187.9034815231423,0
18,13,5,109.96808554539224,0
4,41,2,173.7177754488352,0
6,47,5,53.65437430169466,0
12,42,0,251.56480376262027,0
3,26,6,186.78234342612438,0
0,44,3,47.37781075780397,0
1,25,4,264.7533964406352,0
0,11,6,150.061564054747,0
16,34,5,284.7185149589683,0
8,39,2,194.39026025424997,0
19,18,6,271.4098018808668,0
6,21,4,257.63251728263725,0
8,0,3,131.23649313001908,0
4,27,3,283.39434378324995,0
20,58,5,61.55378478111214,0
10,9,0,1095.547194019463,0
21,43,6,87.33127610875562,0
3,23,5,276.1517258866076,0
5,2,0,35.42606358917555,0
7,48,4,278.68692008519395,0
12,38,2,175.9251256438972,0
10,21,3,1156.6756994386378,0
5,2,2,212.24013568067195,0
20,35,4,209.5688947901144,0
18,52,0,30.608535247731094,0
10,36,5,231.11314440663114,0
19,44,1,235.4286865770722,0
21,6,3,257.1442242153375,0
10,44,3,81.32384882016791,0
0,55,0,152.69717506662647,0
6,37,3,225.22790161786094,0
5,28,4,84.60758448985521,0
1,41,1,136.52868662183596,0
13,9,3,119.9902360879554,0
9,1,2,273.2614388454816,0
1,33,1,177.84400090763006,0
17,27,1,60.49015764238893,0
11,24,1,203.52872370959255,0
1,0,1,34.21899726459774,0
16,53,6,173.31136321352975,0
0,16,4,159.23913166177368,0
5,56,2,96.2742389139606,0
22,5,4,66.69460513814876,0
0,36,4,226.81318947386043,0
6,44,6,275.9145647216159,0
5,59,6,146.45546782282355,0
6,47,2,279.87914495935917,0
9,59,2,158.98032220453544,0
22,3,5,6.446745401775692,0
9,33,0,194.74628418904945,0
15,42,1,264.9483059159163,0
6,54,1,130.59595936510647,0
2,56,4,250.62746957653454,0
17,33,5,45.5891921934028,0
1,43,3,259.9289465432679,0
12,49,2,129.510119363618,0
3,58,1,274.5775439304158,0
23,15,2,176.8992492828442,0
13,0,5,127.8984572260615,0
17,18,0,54.10801324921203,0
7,23,5,1113.9485948749082,0
19,50,2,645.2094982303747,0
21,19,3,71.14808702404805,0
2,37,4,630.7323797715869,1
12,20,2,280.581881644217,0
19,28,6,215.43451299373004,0
6,25,0,165.54353381701998,0
7,30,0,1010.304969662453,0
23,57,4,137.7453916114377,0
21,59,4,122.72379846842937,0
23,8,4,83.03766801308487,0
23,52,1,107.04448909926825,0
9,31,0,238.07822266018707,0
8,14,0,215.6159946356218,0
9,41,3,67.0940914217786,0
4,48,4,262.8091379820161,0
1,27,4,219.00178911961163,0
2,4,5,40.73737913203783,0
4,29,2,36.55515530280639,0
1,13,0,127.34964369554643,0
15,27,1,190.47653269492156,0
19,46,0,68.47764587418732,0
11,40,0,210.42166500802946,0
14,7,0,121.48092805476946,0
15,35,2,174.6684860442079,0
9,3,3,244.02181498087504,0
1,3,1,285.87241653797804,0
12,23,2,195.12951851060558,0
2,43,0,270.15403571309895,0
16,6,4,166.25733855606703,0
1,53,2,55.54980711929954,0
1,21,4,821.3650500771956,1
2,48,4,284.6962881225453,0
18,36,2,101.27932774498488,0
3,49,1,624.1710042237519,1
15,38,3,183.78771345390152,0
12,54,2,1038.5872290220254,0
2,10,1,189.62083945309334,0
12,22,0,184.01220843848145,0
18,6,0,192.57973182657895,0
13,20,3,123.57310921595506,0
12,9,2,278.209233903257,0
8,32,2,81.8888778807299,0
17,59,2,99.9089172060063,0
21,58,2,4.7522597225359275,0
21,11,1,194.98154893835044,0
13,44,5,126.46768834906878,0
7,55,2,85.31181836560103,0
6,42,6,146.87682935854545,0
19,31,2,135.54268738259603,0
18,17,5,296.96404227896653,0
3,30,5,123.71667309068637,0
19,1,6,254.79115591275465,0
23,31,4,5.1752091314225135,0
18,33,3,93.37449418325346,0
4,27,5,248.43813942026998,0
1,25,4,177.41916560379752,0
3,3,0,636.9858427629542,1
23,45,0,62.06306464011258,0
15,49,6,120.388541393045,0
16,2,2,154.67935962541534,0
5,19,5,187.23916945076735,0
9,33,4,281.58512784139697,0
18,53,4,287.0873769739067,0
6,11,2,291.95714095088,0
21,40,4,128.5425680914737,0
15,37,3,217.12596533970665,0
20,25,4,107.4341479717591,0
5,54,1,136.52908437873975,0
9,50,4,177.4500473413237,0
5,54,3,92.22158335134097,0
15,36,1,166.59581976344086,0
12,12,4,67.55170420935522,0
15,44,5,67.42129257890221,0
9,21,4,94.78726599036025,0
13,49,6,122.73047256070238,0
6,24,2,164.81557150671864,0
22,41,6,75.99098348422606,0
16,34,6,42.639471693570655,0
6,28,2,290.19069205391406,0
19,41,3,185.36876374709618,0
8,45,5,218.96108227480198,0
15,17,2,254.79042547796465,0
20,3,4,193.4807850930885,0
18,23,4,142.91525459086026,0
19,40,3,49.45673093296497,0
22,22,3,2.9977246160349127,0
10,10,4,99.15122336232906,0
13,14,3,163.00811002984233,0
1,50,5,280.7339938927978,0
22,47,4,233.2365355283378,0
11,50,4,291.65404983992653,0
23,45,3,284.2039693424271,0
4,10,3,104.21095038857415,0
21,52,0,173.7911773129598,0
12,13,5,79.4229507555684,0
5,1,0,167.5140783718552,0
19,18,4,177.979400644914,0
2,56,6,230.69709710777812,0
16,15,1,174.6469520813956,0
14,3,5,236.9716090274281,0
12,49,2,222.3796690578551,0
8,38,2,9.066823500879638,0
4,57,6,222.93087403650517,0
2,20,2,236.40172640145013,0
18,5,1,179.0393943188212,0
9,30,1,143.01556533723422,0
8,0,6,272.81036605625934,0
7,23,0,229.6572667208269,0
8,31,2,195.74750280913284,0
15,11,3,265.700535351366,0
5,43,4,76.44514352769309,0
3,50,4,122.74678558365035,0
8,33,6,293.32981809326924,0
15,43,0,243.0579941708502,0
17,5,6,264.13439163302974,0
22,2,0,207.3586311968524,0
3,59,1,209.13571620950145,0
7,33,0,112.52790390616589,0
6,36,6,216.0917724031271,0
13,24,0,260.08585890172935,0
14,7,3,1087.7054868861371,0
20,49,3,62.45705734168227,0
22,50,4,125.75434238397622,0
9,27,6,70.25152081108001,0
21,55,3,55.35726835973479,0
14,56,5,169.43410686207528,0
7,57,3,166.87062685623363,0
7,9,6,139.00095684292484,0
1,41,5,8.750270497431327,1
6,2,0,151.6096409660441,0
0,5,2,257.7369092571902,0
20,55,2,74.22342848186722,0
12,28,3,165.94059142736774,0
5,50,6,226.66824683174798,0
8,59,4,140.86722078579385,0
22,35,6,235.96214868193348,0
4,42,4,150.95593382593626,0
7,32,0,42.12697909742283,0
0,17,1,0.9984779679322797,1
10,20,0,40.996323682568786,0
18,28,0,64.11511895834799,0
9,1,3,31.06624740542041,0
18,45,6,174.95467316690707,0
19,56,5,133.84423317282602,0
9,56,0,60.532983280497895,0
14,36,2,79.04858674623068,0
21,32,3,236.1188955389139,0
2,40,0,127.47768836178984,0
6,34,0,226.96388202021515,0
12,15,2,245.7315926681444,0
4,55,0,137.4474547943971,0
10,21,3,174.35345947656694,0
16,44,3,85.9150294756461,0
6,54,5,256.38496663816034,0
22,5,6,48.521221807796195,0
1,21,0,247.42478522547475,0
19,18,3,181.0128823491455,0
4,24,3,166.11639041797665,0
17,38,3,297.90151894717883,0
18,34,4,131.7794510595008,0
4,40,4,203.58880407801269,0
6,19,0,101.9601244856351,0
11,20,1,142.66350829224876,0
16,58,6,105.17140066025732,0
7,38,1,135.75519011650684,0
15,28,4,98.23430444052767,0
8,7,1,627.3452535550682,0
5,15,6,1.7745986020272642,1
18,29,3,287.3606256960803,0
9,36,0,142.96893466414002,0
23,38,1,95.5981688420945,0
20,27,2,79.21991269141802,0
3,14,6,272.6627280361887,0
18,33,3,101.61963465547011,0
21,57,4,144.1090846008693,0
4,0,2,237.5715686739359,0
23,30,4,68.3019760217567,0
12,4,4,52.89610622136817,0
11,11,4,229.964088306667,0
7,39,1,161.10565014500364,0
17,57,3,62.36884036890643,0
4,55,6,259.490551578395,0
8,3,2,225.6209219634168,0
23,0,5,176.96932658321404,0
17,58,6,77.38539998709787,0
3,20,5,198.29941869273938,0
12,1,0,895.6282801895264,0
12,43,1,254.6753259326408,0
5,1,5,149.86707833359554,0
13,19,6,261.9427781044619,0
6,8,1,275.33152542123776,0
13,54,1,290.8112726992685,0
19,34,0,924.0198796380812,0
3,31,6,142.04683504233276,0
6,42,5,762.6772274349153,0
4,33,5,211.32752618006612,0
7,1,1,261.7262027110453,0
6,50,2,94.80122445830298,0
0,31,6,8.912538424031485,1
12,55,4,131.33856426158007,0
17,38,4,145.0831746538533,0
22,31,2,284.5784851258484,0
16,57,1,283.7962184887741,0
6,44,3,65.38963954914337,0
4,1,3,202.85882419492987,0
21,46,4,67.11446690424754,0
17,57,6,38.979117583820226,0
19,56,2,179.26272404818587,0
7,2,3,917.3114823952064,0
7,57,2,708.0378676508358,0
18,0,6,50.487196173117596,0
20,46,4,151.93603363094238,0
10,31,3,109.26352969967353,0
3,24,3,34.4180220411686,0
5,38,0,133.69796318758063,0
7,50,5,189.1687883188166,0
1,53,0,945.4979782555718,1
23,44,5,146.54254684499193,0
21,43,0,109.25591482768007,0
21,39,2,284.51883765762074,0
13,39,0,193.0954853505181,0
15,26,4,275.23964035482925,0
17,16,4,283.18800647600426,0
20,22,0,280.8827126474066,0
13,58,1,191.528199685274,0
10,50,2,614.2672793151653,0
20,2,6,53.2006000957404,0
16,27,1,133.89414728981677,0
1,37,1,173.83717833786764,0
12,54,4,84.44046601870795,0
16,40,3,140.46712699353242,0
22,30,0,6.885947717506583,0
4,20,5,116.4871883694204,0
11,58,2,1.5421237544605682,0
20,47,0,96.4212470724063,0
1,22,4,163.57723547346856,0
15,7,3,267.70261936955626,0
7,27,1,101.65580524913065,0
20,23,6,151.52784888655094,0
8,50,3,96.75477582494177,0
13,36,2,72.02347482190407,0
17,13,5,97.30014551638129,0
8,48,4,150.14196473156167,0
6,34,0,249.63152347802185,0
19,26,3,289.4411982658231,0
11,34,4,261.5668096353887,0
8,24,6,234.86697821212186,0
18,20,2,278.8751300407612,0
14,50,0,98.9331700754016,0
1,33,5,255.94960225302577,0
18,26,3,48.07913059058392,0
10,43,6,271.5727560231014,0
9,37,6,90.91750959824623,0
4,43,4,53.22011838266212,0
4,3,0,74.98615153743138,0
16,33,6,267.0070897012823,0
21,53,1,170.74658410790227,0
16,43,6,63.508798329591144,0
7,58,4,177.27619730169258,0
17,38,0,241.7997455527139,0
10,39,0,62.52292237369447,0
19,37,2,256.45437454853715,0
20,8,5,60.73521839736055,0
20,5,2,177.40271015838397,0
13,17,2,31.49725896955929,0
20,28,2,292.71176631203986,0
20,31,3,235.96383740990245,0
0,41,6,261.1648720323019,0
3,31,2,92.70369498053935,0
16,6,6,39.840956799412425,0
20,7,0,96.60281220663347,0
8,42,1,8.420001487924484,0
2,27,5,233.57328759042298,0
14,44,0,92.41155438481931,0
22,14,3,30.21921663576984,0
18,40,4,42.67701132384343,0
5,39,6,297.1104729972301,0
23,23,0,67.34522007484742,0
15,43,3,135.92375852717237,0
13,21,4,193.21028157067096,0
10,30,5,249.84274299429902,0
20,35,5,190.84188182186116,0
16,11,3,268.5665087162597,0
5,0,2,203.19278423786938,0
18,39,4,912.9334508256654,0
12,26,5,168.1955521023545,0
4,59,3,2.495511362615719,1
6,57,1,282.19975082988617,0
14,7,1,184.8222469907965,0
11,32,3,84.6825645838415,0
23,4,4,1.9711821220205406,0
14,5,1,64.19330407932549,0
23,49,2,226.41293550214587,0
12,39,1,84.06993064386558,0
14,44,5,69.54865444344222,0
12,18,6,131.7185011827982,0
1,8,4,246.6583246381453,0
3,14,0,194.40035653180777,0
16,12,0,261.3057139601992,0
3,6,0,230.19223550253145,0
20,20,5,136.0520607247742,0
10,8,3,181.12685545550164,0
8,56,4,185.28303092860963,0
2,20,0,278.74600120859736,0
0,29,4,222.0247850171413,0
7,46,4,117.62613890747124,0
19,20,6,221.35736331063288,0
23,34,1,1.9926235268905035,0
14,55,5,76.03603299568823,0
9,14,4,293.419460506426,0
2,55,3,194.35432268632923,0
12,57,2,255.41490817325862,0
6,19,1,267.05435064246706,0
10,50,3,35.16105474166439,0
3,15,5,43.467593495130465,0
19,41,2,117.97449610599334,0
11,16,4,211.63342557703848,0
20,20,3,276.7004827622891,0
9,43,1,297.77801516559845,0
3,35,0,293.4123850483817,0
15,47,2,131.8250180593617,0
13,33,5,180.46137540920913,0
5,58,2,265.29589665749654,0
1,54,1,58.88125739626976,0
2,53,6,299.4794076837231,0
20,22,2,296.7088526906384,0
10,45,2,288.4490564073654,0
20,2,5,188.1426928511677,0
0,37,1,281.50513087785623,0
7,13,3,159.2822575238915,0
8,29,6,291.56486249850104,0
14,45,6,123.31330035294384,0
7,38,4,276.4473778347616,0
12,45,2,83.50295906411361,0
18,56,3,162.2977223946068,0
8,40,2,93.1485106698805,0
21,43,5,285.7658439226099,0
7,34,4,162.4155884573638,0
20,36,5,277.4134876121017,0
2,40,4,123.14251635692366,0
18,16,6,228.18622034963775,0
19,42,5,277.6131552945523,0
0,4,2,101.35431171810158,0
9,44,1,249.12461637011475,0
6,58,3,114.93556052104444,0
2,7,4,113.14247358795497,0
0,53,5,277.850127932831,0
9,39,2,200.84151988942955,0
5,49,0,229.30611279199164,0
22,28,5,228.4509450515432,0
7,16,2,177.1808916274708,0
2,19,4,150.0289417654335,0
11,3,2,183.90182697466466,0
7,2,6,132.09180432745154,0
16,53,2,274.41996875645157,0
3,4,4,35.19847042505718,0
23,46,1,266.94219195661685,0
20,38,1,227.97738390622558,0
21,25,6,185.12348939695863,0
8,37,1,125.21007632932975,0
12,9,4,228.94750278490372,0
15,51,0,819.177851830763,0
19,6,2,72.79840791331952,0
3,32,1,1081.6604179452092,1
23,36,3,62.06275902090606,0
12,35,6,48.04353700946201,0
22,33,0,32.13403921856821,0
7,40,5,158.52912588062702,0
2,14,3,1124.8462560272847,1
9,17,0,261.53420969563655,0
7,2,0,184.0732080170265,0
23,58,6,63.589299392154985,0
9,47,3,119.10855584848886,0
1,57,6,155.05277012098614,0
6,34,2,0.331862247802176,0
2,18,4,5.97912209302545,1
22,46,0,192.97905883121595,0
10,10,5,79.01850040269919,0
12,57,0,51.434329291819196,0
22,0,0,194.28714876951776,0
9,46,4,229.0825259245365,0
3,32,1,1071.5073597279686,1
19,35,2,293.80884467293953,0
11,39,0,269.51524486133235,0
7,34,0,122.28534847265071,0
10,37,4,196.41730813034877,0
20,12,0,116.41504252481491,0
17,35,2,73.24335051325555,0
13,17,6,165.37577988959848,0
23,2,3,237.78902965561608,0
16,25,5,134.88832904140867,0
21,9,2,127.06412488509179,0
0,40,4,276.022526121488,0
16,54,2,49.05362546041299,0
3,12,2,241.40445107193705,0
9,0,5,134.27288347925952,0
18,10,1,83.55177007804178,0
12,31,2,58.204121755687595,0
3,48,4,58.78903226893669,0
17,58,4,180.98935662464945,0
3,28,1,181.57730694218998,0
16,13,0,199.08099517700887,0
13,27,3,148.6776420269951,0
17,35,0,274.60238149972963,0
17,45,5,276.32544051236675,0
19,20,6,216.70166651129213,0
1,40,1,253.33646581891264,0
2,59,4,194.25825240240025,0
22,23,5,58.06232418096174,0
2,38,6,6.89865552935639,1
5,13,3,7.0377815856674,1
11,41,4,45.16840776490892,0
22,12,4,122.12966005252612,0
20,5,0,140.94064177803932,0
22,55,1,153.97652262397406,0
6,14,5,709.5208424085927,0
11,52,4,99.28693806446722,0
1,46,5,855.4257687622965,1
17,45,4,273.276847898538,0
23,43,4,75.68616008750382,0
5,1,3,718.9063413143788,1
17,41,2,179.94591583534788,0
19,13,1,205.24146134606167,0
14,2,5,156.78799189259448,0
16,49,0,280.2827965682312,0
18,40,3,1.46727371097927,0
12,53,6,156.4825811111391,0
22,14,6,120.90160415859013,0
4,2,0,9.813661453373037,1
17,41,1,202.40597123155655,0
3,21,1,134.49667444977527,0
11,10,1,51.4212637574192,0
13,11,3,80.25094532126242,0
8,25,6,278.9285295338092,0
0,25,4,211.78730985506118,0
17,23,4,134.64179586615896,0
15,16,4,48.61243158462652,0
20,45,0,39.70951981859439,0
16,47,5,222.58405254608846,0
14,51,1,177.4312915081708,0
5,6,1,248.26478215221493,0
22,4,5,226.28523943180127,0
11,16,4,186.39957515845313,0
3,47,1,180.6610906824676,0
5,26,4,172.3967322894329,0
22,28,4,140.17254588605675,0
1,23,0,73.81323478124986,0
7,8,4,221.45586709417077,0
8,33,5,666.0386272749151,0
16,34,0,964.3430765098474,0
13,18,5,222.3660177059275,0
14,6,6,67.69376203022898,0
12,57,1,200.685540730837,0
14,12,4,55.17643573494535,0
3,15,2,2.852045694774544,1
1,50,4,238.65952768815086,0
12,25,6,7.928063248545377,0
4,59,6,32.613354367015745,0
3,24,5,66.28797583911562,0
4,58,4,253.58353645145203,0
10,42,6,3.5692878267898633,0
1,3,0,118.81257514395834,0
5,41,1,92.80279348483427,0
20,54,4,266.7959312644124,0
15,32,1,277.64694114318957,0
7,35,3,258.85266332666015,0
17,13,6,36.858410095495046,0
16,5,4,60.069544081664276,0
3,42,1,197.71364377112067,0
20,4,1,51.81861848416569,0
18,11,3,901.2920628825582,0
0,55,3,118.82806348601035,0
5,55,3,110.350123481985,0
15,45,1,268.5876495704845,0
6,6,2,179.47897587488933,0
19,11,4,233.21032190188183,0
4,19,3,217.83404347211192,0
11,47,0,263.39649835009646,0
5,4,1,103.18803620018225,0
22,4,2,154.37922746406093,0
18,31,1,248.68602469209355,0
6,57,3,91.00894209156021,0
4,3,6,99.16648190245175,0
22,14,1,64.5495555544955,0
20,13,1,163.85206196968815,0
7,13,1,86.61861229237844,0
21,41,6,141.93948930590562,0
8,4,5,129.43563423223048,0
9,1,5,65.54514278443474,0
12,26,5,167.87301912943323,0
15,17,0,55.64381411092744,0
13,18,1,185.82041792958537,0
0,10,0,45.90626141515602,0
17,56,1,30.706395691061676,0
22,4,3,207.40464727658065,0
7,20,2,121.85819853460622,0
10,38,6,277.361937680179,0
1,28,2,42.81456273009151,0
19,1,0,99.38565328283694,0
10,3,4,694.9827471836692,0
10,3,4,264.2123807371537,0
6,12,6,132.66448772148877,0
5,42,3,272.677803342631,0
20,54,4,179.8052225557581,0
1,10,2,187.4220397148848,0
14,1,2,253.59250397560828,0
8,1,2,268.0564821742388,0
20,14,0,1035.093099189009,0
3,45,2,107.49057482023417,0
22,30,4,147.698819494996,0
13,15,4,288.22142917062007,0
13,48,3,5.260764944487133,0
9,59,0,278.65385579120596,0
18,8,6,272.5782017140159,0
18,10,5,141.42771047488458,0
23,30,1,244.20038506734195,0
5,36,4,288.6906325774522,0
23,25,0,44.56427194088452,0
14,59,1,118.56881054205904,0
6,19,6,237.56385599379252,0
8,6,3,185.8014529430941,0
14,7,2,36.60394738514008,0
23,16,4,54.94685399994842,0
10,33,5,270.53584124167315,0
8,18,6,85.04844280787236,0
10,41,3,61.022555684402356,0
21,49,5,151.227230215234,0
16,37,5,80.28097423480196,0
19,22,6,1016.924239026959,0
17,35,1,8.31027074105004,0
13,34,4,246.83568229113732,0
8,18,6,67.03921396579456,0
15,28,0,289.77944576102516,0
1,38,5,114.39046216681895,0
19,22,6,106.49964385572349,0
20,46,5,166.11834374156663,0
22,38,6,187.42571134083366,0
16,13,2,175.98472019796387,0
2,43,0,37.61003687712275,0
16,39,4,118.52658242713767,0
1,30,1,2.9437271806572998,1
23,26,3,121.95365684393495,0
23,37,2,43.75694822718695,0
5,6,3,182.9476121492492,0
18,8,4,126.0271987040723,0
15,48,3,299.85024303094656,0
11,43,2,128.17448248016427,0
14,30,4,88.09025355597245,0
6,21,2,293.36628810074217,0
11,57,6,5.871770037417477,0
7,49,1,158.89149413054457,0
19,35,4,124.20191399289824,0
16,3,0,207.0402396148717,0
19,53,6,164.43878520704496,0
20,29,6,44.91074150575744,0
22,54,6,131.30476682693867,0
21,19,5,254.66733991414546,0
11,56,6,241.21900580498703,0
14,12,2,159.93518991187,0
8,23,3,32.043541428896134,0
21,26,0,180.8493648789589,0
21,44,3,33.64719173709189,0
17,44,1,133.6628297725988,0
13,20,5,236.88424442442314,0
0,54,0,93.20854983568842,0
11,38,0,215.93567094602972,0
15,52,5,90.2050521552686,0
12,40,2,189.9010196085768,0
11,15,2,252.46953440531945,0
22,15,3,189.82342475604585,0
9,39,5,170.29239997843126,0
20,12,2,286.1141812416315,0
6,9,2,58.201564040296105,0
8,51,0,136.0579374038662,0
18,3,5,250.9891081558966,0
16,29,2,1026.0371102323948,0
14,34,1,109.05029179834682,0
19,12,0,229.579256436678,0
23,17,0,50.626770282033206,0
22,55,0,263.1501471928152,0
2,22,5,278.46137423205727,0
3,45,1,41.474009514860995,0
1,19,1,36.74125900141139,0
2,2,6,72.32105195783811,0
23,41,3,681.5118954149876,0
18,1,0,81.547987566051,0
17,56,4,62.1069028950461,0
9,6,6,79.73669605411786,0
9,6,6,79.62838020214457,0
13,10,3,293.52607665402263,0
19,49,4,104.31967866875623,0
14,28,6,116.00425784519987,0
23,5,1,244.24130364840326,0
12,32,3,71.65487701687374,0
15,39,4,158.281197186079,0
10,13,0,166.3352623354727,0
9,9,4,5.711505461800397,0
17,23,0,91.0231486122841,0
16,39,5,88.56683619079303,0
21,53,0,261.32194012154923,0
3,12,0,226.33040579635943,0
1,10,6,249.31836183249828,0
4,12,6,299.9087116837339,0
2,6,2,192.00221639080226,0
0,35,4,245.84731860205702,0
20,39,3,212.5946740240688,0
1,39,3,265.24989489952475,0
7,49,6,172.93759101354664,0
7,50,1,286.4594304409608,0
8,1,5,187.74274496986283,0
14,59,2,121.11296099470734,0
0,2,2,81.90957345164836,0
14,15,2,64.20899532164503,0
12,49,6,112.74932372559365,0
0,3,1,819.5408192414608,1
23,45,6,158.13617920794135,0
1,10,6,86.92022535129402,0
15,1,3,77.10344685955577,0
18,39,5,252.06124495977627,0
19,23,1,149.12420674304292,0
11,55,1,276.8908576252208,0
0,54,6,162.952881840888,0
12,7,0,166.01721631229591,0
4,31,0,145.7784334910805,0
2,1,4,620.2898149852907,1
6,18,1,64.19091562042658,0
15,27,4,259.3413381575969,0
7,55,6,74.0554906605218,0
20,25,0,297.1570195993578,0
7,3,1,226.2594734369197,0
19,23,0,124.9126499160797,0
22,41,0,270.46891889959744,0
3,58,5,44.57722971900425,0
4,8,3,246.23562275040928,0
8,36,5,173.45936017405194,0
7,20,6,75.08538458752247,0
23,2,0,248.57665196397232,0
16,15,6,204.29090070508477,0
17,4,4,82.0054929837915,0
11,9,2,200.00169075329632,0
5,3,5,100.27764333274129,0
2,46,1,207.02369440606182,0
13,59,0,299.37672048145413,0
0,57,2,258.301118014223,0
21,0,4,242.22224092559807,0
17,53,3,43.405244121364554,0
23,53,3,270.10583205192455,0
12,41,0,746.6643360214224,0
9,34,1,210.08112625256484,0
14,59,0,283.43991527594255,0
6,31,1,2.522817089852908,0
13,4,1,199.13876029959818,0
2,10,3,42.11290889984217,0
23,5,1,198.71599195494596,0
10,40,0,47.05183810277862,0
5,26,5,126.58734537018029,0
9,14,4,5.946274775628352,0
22,33,1,909.6605529332403,0
6,32,3,168.15157460867707,0
0,21,4,37.432984480741716,0
19,25,1,71.50262381912239,0
23,47,5,184.7500334128021,0
